"","varname","mean_null","random_null","AWIESM1","AWIESM2","CCSM4-UofT","CESM1-2","CESM2-1","HadCM3-GLAC1D","HadCM3-ICE6GC","iLOVECLIM1-1-1-GLAC-1D","iLOVECLIM1-1-1-ICE-6G-C","INM-CM4-8","IPSLCM5A2","MIROC-ES2L","MPI-ESM1-2"
"step1","gdd5_anom","1","1.37757888731062","0.767221491272222","0.902291174675571","0.713016329871905","0.631106357712716","1.05570384065545","0.658510331570146","0.633531399805806","0.659996543789929","0.700284584954299","0.488977119315968","0.518432972182186","0.516596198647842","0.683223413973933"
"step2","gdd5_anom","1","1.37757888731062","0.628569088850708","0.595125189015703","0.70840456721213","0.559832448423826","0.709547928695395","0.51693939660363","0.541196526478962","0.654568472712052","0.707206542842359","0.475798913706106","0.518429458780512","0.516877347710877","0.565876351475312"
"step3","gdd5_anom","1","1.37757888731062","0.673656199637506","0.648271061825835","0.770748431116335","0.578988835694382","0.451187428760236","0.563985498725629","0.598795297418247","0.731387410956362","0.770648503878528","0.489528683976851","0.541139297368889","0.563766969694783","0.598117372951968"
