"","varname","mean_null","random_null","AWIESM1","AWIESM2","CCSM4-UofT","CESM1-2","CESM2-1","HadCM3-GLAC1D","HadCM3-ICE6GC","iLOVECLIM1-1-1-GLAC-1D","iLOVECLIM1-1-1-ICE-6G-C","INM-CM4-8","IPSLCM5A2","MIROC-ES2L","MPI-ESM1-2"
"step1","mtco_anom","1","1.36341050269363","1.15342088614513","0.987375903144676","1.08141865736419","0.826650722028588","2.00767706684263","0.849959987485298","0.779301986521772","1.55089719803416","1.49422016621385","0.755823453779575","0.669131830726856","0.776928860684983","0.870047973232502"
"step2","mtco_anom","1","1.36341050269363","0.733437061861508","0.731169588530059","1.07599614372418","0.807468035129269","1.34428585710846","0.858938094374768","0.778877554330544","1.02330663014455","0.996836982094699","0.70291858531107","0.603604774141118","0.676911722178732","0.680209675598362"
"step3","mtco_anom","1","1.36341050269363","0.771999693145886","0.755705276267809","0.724058472605481","0.626893966824872","0.655153859419557","0.879816503576156","0.719625490819132","1.38586049847689","1.31199722153174","0.546949874825579","0.622288194714691","0.576012165048916","0.671972809481386"
