"","varname","mean_null","random_null","AWIESM1","AWIESM2","CCSM4-UofT","CESM1-2","CESM2-1","HadCM3-GLAC1D","HadCM3-ICE6GC","iLOVECLIM1-1-1-GLAC-1D","iLOVECLIM1-1-1-ICE-6G-C","INM-CM4-8","IPSLCM5A2","MIROC-ES2L","MPI-ESM1-2"
"step1","mtco_anom","1","1.46164797859023","4.90524767214491","4.99428185678987","3.25488977956925","2.65186738988941","1.63999391969728","3.98240206596906","2.62642072175534","7.86215233148391","7.81355374513445","2.78020907050075","3.89378051775652","3.12316788539917","4.30193300159829"
"step2","mtco_anom","1","1.46164797859023","0.44160081018683","0.476578299033995","0.835638061402424","0.960807806640865","1.43027678049621","0.516024853590984","0.872992561290364","0.86101227239282","0.835450367342612","0.536425683401253","0.341159238648549","0.615263993001769","0.380452196659785"
"step3","mtco_anom","1","1.46164797859023","0.386525179782466","0.469953221530512","0.432102177651417","0.433065447624898","0.527107025327256","0.490212804370404","0.452437569665803","1.05687206420958","1.07471466893965","0.444568490433312","0.339163764498859","0.410565446007718","0.330725270387845"
