"","varname","mean_null","random_null","AWIESM1","AWIESM2","CCSM4-UofT","CESM1-2","iLOVECLIM-GLAC","iLOVECLIM-ICE","INM-CM4-8","IPSLCM5A2","MIROC-ES2L","MPI-ESM1-2"
"step1","gdd5_anom","1","1.38928292790343","2.91855733231011","2.68870643123134","2.29656110605678","0.832135386675056","2.12493722817214","2.13866001784816","1.54844431463763","0.916045488941616","2.18347900348895","2.13511435011498"
"step2","gdd5_anom","1","1.38928292790343","0.930600272053988","0.862146444598776","1.17838084478917","0.831543904084785","0.485505823022935","0.504605535161903","0.93326548761101","0.805213683635923","0.702450408366779","0.897987221621496"
"step3","gdd5_anom","1","1.38928292790343","0.893502565325203","0.917540630334942","1.07603662402352","0.808367829263162","0.51515941044188","0.535563189098958","0.608331180360171","0.823608862302806","0.640604619574579","0.978673582261376"
